"lon","mean_anomaly","sum_anomaly","longitude"
"-50",NA,NA,-50
"-36",NA,NA,-36
"-35",NA,NA,-35
"-34",NA,NA,-34
"-33",NA,NA,-33
"-32",NA,NA,-32
"-31",NA,NA,-31
"-30",NA,NA,-30
"-29",NA,NA,-29
"-28",NA,NA,-28
"-27",NA,NA,-27
"-26",NA,NA,-26
"-25",NA,NA,-25
"-24",NA,NA,-24
"-23",NA,NA,-23
"-22",NA,NA,-22
"-21",NA,NA,-21
"-20",NA,NA,-20
"-19",NA,NA,-19
"-18",NA,NA,-18
"-17",NA,NA,-17
"-15",NA,NA,-15
"-14",NA,NA,-14
"-13",NA,NA,-13
"-12",NA,NA,-12
"-11",NA,NA,-11
"-10",NA,NA,-10
"1",NA,NA,1
"2",NA,NA,2
"3",NA,NA,3
"5",NA,NA,5
"57",NA,NA,57
"60",NA,NA,60
"91",NA,NA,91
"95",NA,NA,95
"99",NA,NA,99
"101",NA,NA,101
"102",NA,NA,102
"104",NA,NA,104
"106",NA,NA,106
"107",NA,NA,107
"109",NA,NA,109
"111",NA,NA,111
"128",NA,NA,128
"130",NA,NA,130
"133",NA,NA,133
"134",NA,NA,134
"150",NA,NA,150
"154",NA,NA,154
"155",NA,NA,155
"156",NA,NA,156
"157",NA,NA,157
"158",NA,NA,158
"159",NA,NA,159
"160",NA,NA,160
"161",NA,NA,161
"162",NA,NA,162
"163",NA,NA,163
"164",NA,NA,164
"165",NA,NA,165
"166",NA,NA,166
"167",NA,NA,167
"168",NA,NA,168
"169",NA,NA,169
"170",NA,NA,170
"171",NA,NA,171
"172",NA,NA,172
"173",NA,NA,173
"174",NA,NA,174
"175",NA,NA,175
"176",NA,NA,176
"177",NA,NA,177
"178",NA,NA,178
"179",NA,NA,179
"180",NA,NA,180
